,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,MON,17,30,"[50, 54, 71, 69, 85, 71, 56, 58, 51, 46]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,MON,17,40,"[44, 47, 63, 61, 72, 60, 53, 51, 52, 46]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,MON,17,50,"[35, 41, 53, 53, 69, 53, 51, 47, 44, 44]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,MON,17,00,"[49, 56, 61, 74, 60, 61, 71, 55, 54, 47]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,MON,17,10,"[60, 68, 77, 96, 86, 79, 95, 86, 70, 62]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,MON,17,20,"[73, 104, 99, 126, 114, 128, 138, 120, 106, 82]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,MON,17,30,"[90, 120, 125, 162, 130, 137, 168, 133, 130, 105]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,MON,17,40,"[104, 116, 127, 144, 131, 128, 148, 135, 119, 108]"
6,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,229,봉천역,1,0,MON,17,50,"[85, 96, 95, 122, 97, 108, 120, 117, 95, 86]"
15,2호선,신림역,230,20221001,20221231,234,신도림역,211-R,성수역,231,신대방역,0,0,MON,17,00,"[4, 4, 5, 6, 7, 6, 5, 5, 5, 4]"
15,2호선,신림역,230,20221001,20221231,234,신도림역,211-R,성수역,231,신대방역,0,0,MON,17,10,"[6, 7, 10, 10, 11, 9, 9, 7, 7, 6]"
15,2호선,신림역,230,20221001,20221231,234,신도림역,211-R,성수역,231,신대방역,0,0,MON,17,20,"[10, 14, 16, 17, 21, 18, 15, 14, 13, 12]"
15,2호선,신림역,230,20221001,20221231,234,신도림역,211-R,성수역,231,신대방역,0,0,MON,17,30,"[12, 13, 18, 17, 21, 17, 14, 14, 13, 11]"
15,2호선,신림역,230,20221001,20221231,234,신도림역,211-R,성수역,231,신대방역,0,0,MON,17,40,"[12, 13, 17, 17, 20, 16, 14, 14, 14, 13]"
15,2호선,신림역,230,20221001,20221231,234,신도림역,211-R,성수역,231,신대방역,0,0,MON,17,50,"[11, 12, 16, 16, 21, 16, 16, 14, 14, 13]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,FRI,16,00,"[36, 40, 50, 53, 68, 47, 45, 43, 41, 37]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,FRI,16,10,"[39, 36, 52, 51, 58, 46, 44, 40, 39, 35]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,FRI,16,20,"[41, 48, 62, 61, 74, 61, 54, 53, 46, 50]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,FRI,16,30,"[35, 39, 53, 52, 60, 51, 48, 44, 39, 39]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,FRI,16,40,"[30, 38, 50, 49, 63, 45, 42, 41, 39, 33]"
5,2호선,신림역,230,20221001,20221231,211,성수역,211-R,성수역,231,신대방역,0,0,FRI,16,50,"[34, 41, 55, 56, 63, 52, 46, 53, 43, 35]"
