,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,getOffCarRate
6,1호선,서울역,133,20220926,20221225,107,양주역,133,서울역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 12, 5, 4, 6, 11, 7, 15]"
6,1호선,서울역,133,20220926,20221225,107,양주역,133,서울역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 13, 5, 4, 7, 11, 8, 15]"
6,1호선,서울역,133,20220926,20221225,107,양주역,133,서울역,132,시청역,1,0,MON,08,30,"[14, 13, 10, 14, 5, 4, 7, 11, 8, 16]"
6,1호선,서울역,133,20220926,20221225,107,양주역,133,서울역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
6,1호선,서울역,133,20220926,20221225,107,양주역,133,서울역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
7,1호선,서울역,133,20220926,20221225,107,양주역,141,구로역,132,시청역,1,0,MON,08,00,"[16, 16, 10, 12, 5, 4, 5, 11, 7, 14]"
7,1호선,서울역,133,20220926,20221225,107,양주역,141,구로역,132,시청역,1,0,MON,08,10,"[15, 15, 11, 12, 5, 4, 6, 11, 7, 15]"
7,1호선,서울역,133,20220926,20221225,107,양주역,141,구로역,132,시청역,1,0,MON,08,20,"[14, 14, 10, 13, 5, 4, 7, 11, 8, 15]"
7,1호선,서울역,133,20220926,20221225,107,양주역,141,구로역,132,시청역,1,0,MON,08,30,"[14, 13, 10, 14, 5, 4, 7, 11, 8, 16]"
7,1호선,서울역,133,20220926,20221225,107,양주역,141,구로역,132,시청역,1,0,MON,08,40,"[12, 12, 9, 14, 5, 4, 7, 11, 8, 17]"
7,1호선,서울역,133,20220926,20221225,107,양주역,141,구로역,132,시청역,1,0,MON,08,50,"[11, 13, 9, 14, 5, 3, 7, 11, 8, 19]"
