,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionTrain
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,WED,17,40,90
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,WED,17,50,120
15,2호선,왕십리역,208,20220929,20221228,234,신도림역,211-R,성수역,207,상왕십리역,1,0,WED,17,00,54
15,2호선,왕십리역,208,20220929,20221228,234,신도림역,211-R,성수역,207,상왕십리역,1,0,WED,17,10,108
15,2호선,왕십리역,208,20220929,20221228,234,신도림역,211-R,성수역,207,상왕십리역,1,0,WED,17,20,108
15,2호선,왕십리역,208,20220929,20221228,234,신도림역,211-R,성수역,207,상왕십리역,1,0,WED,17,30,98
15,2호선,왕십리역,208,20220929,20221228,234,신도림역,211-R,성수역,207,상왕십리역,1,0,WED,17,40,113
15,2호선,왕십리역,208,20220929,20221228,234,신도림역,211-R,성수역,207,상왕십리역,1,0,WED,17,50,128
4,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,207,상왕십리역,1,0,SAT,09,50,8
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SAT,09,00,28
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SAT,09,10,23
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SAT,09,20,28
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SAT,09,30,24
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SAT,09,40,21
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SAT,09,50,33
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,SAT,09,00,26
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,SAT,09,10,31
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,SAT,09,20,37
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,SAT,09,30,33
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,SAT,09,40,33
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,SAT,09,50,31
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,SAT,09,10,26
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,SAT,09,20,52
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,SAT,09,30,52
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,SAT,09,40,26
15,2호선,왕십리역,208,20220929,20221228,234,신도림역,211-R,성수역,207,상왕십리역,1,0,SAT,09,50,16
3,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,209,한양대역,0,0,MON,19,00,74
3,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,209,한양대역,0,0,MON,19,10,58
3,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,209,한양대역,0,0,MON,19,20,58
3,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,209,한양대역,0,0,MON,19,30,29
4,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,207,상왕십리역,1,0,MON,19,30,7
4,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,207,상왕십리역,1,0,MON,19,40,14
4,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,207,상왕십리역,1,0,MON,19,50,14
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,MON,19,00,63
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,MON,19,10,61
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,MON,19,20,53
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,MON,19,30,54
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,MON,19,40,40
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,MON,19,50,31
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,MON,19,00,49
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,MON,19,10,47
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,MON,19,20,48
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,MON,19,30,36
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,MON,19,40,27
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,MON,19,50,30
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,MON,19,00,71
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,MON,19,10,76
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,MON,19,20,71
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,MON,19,30,64
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,MON,19,40,75
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,MON,19,50,35
15,2호선,왕십리역,208,20220929,20221228,234,신도림역,211-R,성수역,207,상왕십리역,1,0,MON,19,00,37
1,2호선,왕십리역,208,20220929,20221228,202,을지로입구역,211-R,성수역,207,상왕십리역,1,0,THU,06,00,7
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,THU,06,00,23
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,THU,06,10,22
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,THU,06,20,12
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,THU,06,30,16
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,THU,06,40,11
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,THU,06,50,13
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,THU,06,30,11
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,THU,06,40,22
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,THU,06,50,22
11,2호선,왕십리역,208,20220929,20221228,219,삼성역,211-R,성수역,207,상왕십리역,1,0,THU,06,10,17
11,2호선,왕십리역,208,20220929,20221228,219,삼성역,211-R,성수역,207,상왕십리역,1,0,THU,06,20,35
11,2호선,왕십리역,208,20220929,20221228,219,삼성역,211-R,성수역,207,상왕십리역,1,0,THU,06,30,35
11,2호선,왕십리역,208,20220929,20221228,219,삼성역,211-R,성수역,207,상왕십리역,1,0,THU,06,40,35
11,2호선,왕십리역,208,20220929,20221228,219,삼성역,211-R,성수역,207,상왕십리역,1,0,THU,06,50,17
13,2호선,왕십리역,208,20220929,20221228,228,서울대입구역,211-R,성수역,207,상왕십리역,1,0,THU,06,00,32
13,2호선,왕십리역,208,20220929,20221228,228,서울대입구역,211-R,성수역,207,상왕십리역,1,0,THU,06,10,32
13,2호선,왕십리역,208,20220929,20221228,228,서울대입구역,211-R,성수역,207,상왕십리역,1,0,THU,06,20,32
13,2호선,왕십리역,208,20220929,20221228,228,서울대입구역,211-R,성수역,207,상왕십리역,1,0,THU,06,30,16
15,2호선,왕십리역,208,20220929,20221228,234,신도림역,211-R,성수역,207,상왕십리역,1,0,THU,06,00,42
15,2호선,왕십리역,208,20220929,20221228,234,신도림역,211-R,성수역,207,상왕십리역,1,0,THU,06,10,39
15,2호선,왕십리역,208,20220929,20221228,234,신도림역,211-R,성수역,207,상왕십리역,1,0,THU,06,20,31
15,2호선,왕십리역,208,20220929,20221228,234,신도림역,211-R,성수역,207,상왕십리역,1,0,THU,06,30,33
15,2호선,왕십리역,208,20220929,20221228,234,신도림역,211-R,성수역,207,상왕십리역,1,0,THU,06,40,35
15,2호선,왕십리역,208,20220929,20221228,234,신도림역,211-R,성수역,207,상왕십리역,1,0,THU,06,50,42
17,2호선,왕십리역,208,20220929,20221228,239,홍대입구역,211-R,성수역,207,상왕십리역,1,0,THU,06,00,29
17,2호선,왕십리역,208,20220929,20221228,239,홍대입구역,211-R,성수역,207,상왕십리역,1,0,THU,06,10,14
3,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,209,한양대역,0,0,SUN,17,00,35
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SUN,17,00,32
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SUN,17,10,36
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SUN,17,20,42
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SUN,17,30,41
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SUN,17,40,20
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SUN,17,50,30
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,SUN,17,00,44
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,SUN,17,10,35
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,SUN,17,20,35
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,SUN,17,30,35
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,SUN,17,40,33
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,SUN,17,50,34
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,SUN,17,10,27
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,SUN,17,20,54
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,SUN,17,30,54
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,SUN,17,40,65
9,2호선,왕십리역,208,20220929,20221228,211,성수역,234,신도림역,209,한양대역,0,0,SUN,17,50,65
3,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,209,한양대역,0,0,SUN,16,00,34
3,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,209,한양대역,0,0,SUN,16,10,34
3,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,209,한양대역,0,0,SUN,16,20,43
3,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,209,한양대역,0,0,SUN,16,30,58
3,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,209,한양대역,0,0,SUN,16,40,71
3,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,209,한양대역,0,0,SUN,16,50,71
4,2호선,왕십리역,208,20220929,20221228,211,성수역,211,성수역,207,상왕십리역,1,0,SUN,16,00,11
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SUN,16,00,25
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SUN,16,10,32
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SUN,16,20,30
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SUN,16,30,10
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SUN,16,40,35
5,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,209,한양대역,0,0,SUN,16,50,26
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,SUN,16,00,32
6,2호선,왕십리역,208,20220929,20221228,211,성수역,211-R,성수역,207,상왕십리역,1,0,SUN,16,10,35
