,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,SAT,06,30,"[11, 8, 13, 22, 18, 14, 20, 18, 16, 9]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,SAT,06,40,"[10, 13, 19, 22, 20, 17, 16, 14, 11, 8]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,SAT,06,50,"[12, 15, 15, 21, 21, 14, 16, 14, 12, 9]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,SAT,06,00,"[28, 22, 21, 30, 22, 15, 20, 15, 20, 7]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,SAT,06,10,"[19, 26, 29, 20, 22, 23, 20, 20, 11, 11]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,SAT,06,20,"[21, 15, 24, 22, 26, 22, 20, 25, 16, 9]"
17,2호선,선릉역,220,20220930,20221229,239,홍대입구역,211-R,성수역,221,역삼역,0,0,SAT,06,30,"[8, 5, 9, 15, 12, 10, 13, 12, 11, 6]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,MON,16,00,"[39, 36, 41, 52, 50, 48, 57, 43, 43, 31]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,MON,16,10,"[40, 41, 43, 53, 51, 53, 54, 48, 39, 28]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,MON,16,20,"[39, 41, 49, 54, 56, 52, 56, 48, 43, 32]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,MON,16,30,"[45, 41, 46, 54, 56, 48, 57, 48, 45, 31]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,MON,16,40,"[49, 42, 50, 58, 58, 61, 64, 61, 42, 35]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,MON,16,50,"[47, 42, 51, 60, 61, 59, 58, 54, 44, 33]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,MON,16,00,"[39, 53, 40, 43, 37, 46, 44, 40, 31, 25]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,MON,16,10,"[52, 54, 52, 50, 48, 53, 50, 44, 37, 30]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,MON,16,20,"[46, 49, 51, 46, 40, 50, 45, 41, 33, 30]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,MON,16,30,"[46, 44, 47, 45, 41, 50, 49, 43, 40, 37]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,MON,16,40,"[42, 44, 50, 48, 46, 54, 47, 38, 39, 30]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,MON,16,50,"[44, 43, 58, 46, 54, 58, 56, 46, 40, 35]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,MON,16,40,"[22, 19, 23, 27, 27, 28, 29, 28, 19, 16]"
15,2호선,선릉역,220,20220930,20221229,234,신도림역,211-R,성수역,221,역삼역,0,0,MON,16,50,"[46, 40, 49, 57, 58, 57, 56, 52, 43, 32]"
3,2호선,선릉역,220,20220930,20221229,211,성수역,211,성수역,221,역삼역,0,0,SUN,18,00,"[7, 10, 10, 12, 14, 12, 12, 14, 11, 8]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,SUN,18,00,"[18, 24, 23, 31, 34, 30, 29, 35, 27, 19]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,SUN,18,10,"[27, 18, 26, 26, 32, 25, 29, 27, 28, 13]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,SUN,18,20,"[26, 17, 37, 34, 38, 34, 29, 30, 32, 22]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,SUN,18,30,"[24, 25, 31, 32, 38, 36, 32, 32, 28, 23]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,SUN,18,40,"[17, 22, 21, 23, 37, 31, 25, 26, 20, 18]"
5,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,221,역삼역,0,0,SUN,18,50,"[18, 28, 24, 27, 29, 26, 26, 24, 23, 14]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,SUN,18,00,"[27, 37, 44, 44, 38, 41, 40, 30, 31, 27]"
6,2호선,선릉역,220,20220930,20221229,211,성수역,211-R,성수역,219,삼성역,1,0,SUN,18,10,"[27, 34, 42, 40, 41, 49, 41, 38, 23, 26]"
