,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,SUN,09,10,"[9, 12, 14, 13, 11, 9, 10, 14, 9, 8]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,SUN,09,20,"[13, 15, 17, 17, 12, 14, 20, 17, 10, 16]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,SUN,09,30,"[12, 17, 21, 18, 11, 15, 14, 17, 13, 12]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,SUN,09,40,"[13, 13, 24, 15, 16, 16, 19, 16, 12, 16]"
5,2호선,성수역,211,20220927,20221226,211,성수역,211,성수역,210,뚝섬역,1,0,SUN,09,50,"[11, 15, 18, 13, 13, 13, 11, 10, 11, 14]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,SUN,09,00,"[4, 8, 6, 8, 6, 4, 5, 5, 7, 5]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,SUN,09,10,"[17, 17, 18, 20, 18, 26, 24, 16, 25, 30]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,SUN,09,20,"[13, 20, 18, 21, 18, 15, 21, 17, 18, 20]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,SUN,09,30,"[8, 14, 12, 14, 9, 10, 11, 14, 13, 13]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,SUN,09,40,"[26, 33, 29, 26, 20, 24, 21, 20, 22, 30]"
6,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,212,건대입구역,0,0,SUN,09,50,"[13, 14, 19, 16, 16, 14, 15, 14, 14, 14]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,SUN,09,00,"[13, 19, 21, 17, 9, 16, 14, 13, 8, 11]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,SUN,09,10,"[9, 12, 14, 13, 11, 9, 10, 14, 9, 8]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,SUN,09,20,"[13, 15, 17, 17, 12, 14, 20, 17, 10, 16]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,SUN,09,30,"[14, 19, 23, 20, 12, 17, 16, 19, 15, 14]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,SUN,09,40,"[13, 13, 24, 15, 16, 16, 19, 16, 12, 16]"
7,2호선,성수역,211,20220927,20221226,211,성수역,211-R,성수역,210,뚝섬역,1,0,SUN,09,50,"[12, 17, 21, 15, 15, 15, 13, 12, 13, 16]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,SUN,09,00,"[4, 8, 6, 8, 6, 4, 5, 5, 7, 5]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,SUN,09,10,"[11, 12, 12, 13, 12, 18, 16, 11, 16, 20]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,SUN,09,20,"[10, 16, 14, 16, 14, 12, 17, 13, 14, 15]"
16,2호선,성수역,211,20220927,20221226,234,신도림역,211-R,성수역,212,건대입구역,0,0,SUN,09,30,"[9, 16, 14, 17, 11, 12, 13, 16, 15, 16]"
