,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,SUN,08,20,"[6, 6, 10, 7, 6, 9, 7, 6]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,SUN,08,30,"[5, 6, 14, 8, 14, 10, 9, 5]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,SUN,08,40,"[6, 7, 13, 7, 11, 13, 9, 8]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,SUN,08,50,"[7, 8, 15, 7, 10, 5, 9, 12]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,SUN,08,00,"[4, 5, 5, 5, 12, 6, 7, 5]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,SUN,08,10,"[5, 4, 9, 6, 8, 6, 6, 4]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,SUN,08,20,"[6, 6, 10, 7, 6, 9, 7, 6]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,SUN,08,30,"[4, 5, 11, 6, 11, 8, 7, 4]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,SUN,08,40,"[5, 6, 11, 6, 10, 11, 8, 7]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,SUN,08,50,"[7, 8, 15, 7, 10, 5, 9, 12]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,MON,06,10,"[6, 12, 11, 5, 6, 6, 8, 11]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,MON,06,20,"[11, 18, 22, 12, 17, 16, 18, 22]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,MON,06,30,"[18, 13, 24, 17, 20, 24, 26, 26]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,MON,06,40,"[24, 23, 22, 19, 17, 23, 29, 25]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,MON,06,50,"[27, 22, 27, 18, 16, 19, 24, 23]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,MON,06,00,"[16, 25, 30, 23, 14, 24, 27, 25]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,MON,06,10,"[14, 29, 27, 12, 16, 15, 19, 27]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,MON,06,20,"[11, 18, 22, 12, 17, 16, 18, 22]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,MON,06,30,"[16, 12, 21, 16, 18, 22, 24, 23]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,MON,06,40,"[22, 21, 20, 18, 16, 21, 26, 23]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,MON,06,50,"[30, 24, 31, 21, 18, 22, 27, 27]"
4,6호선,공덕역,626,20220929,20221228,613,독바위역,647,봉화산역,625,대흥역,1,0,MON,06,00,"[5, 8, 9, 7, 4, 7, 8, 8]"
6,6호선,공덕역,626,20220929,20221228,616,새절역,648,신내역,625,대흥역,1,0,MON,06,00,"[7, 11, 13, 10, 6, 10, 12, 11]"
8,6호선,공덕역,626,20220929,20221228,639,안암역,610,응암역,627,효창공원앞역,0,0,MON,06,00,"[8, 6, 7, 9, 5, 4, 3, 7]"
9,6호선,공덕역,626,20220929,20221228,642,상월곡역,610,응암역,627,효창공원앞역,0,0,MON,06,00,"[6, 5, 6, 8, 4, 3, 3, 6]"
9,6호선,공덕역,626,20220929,20221228,642,상월곡역,610,응암역,627,효창공원앞역,0,0,MON,06,10,"[3, 6, 8, 8, 5, 4, 2, 4]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,MON,06,00,"[14, 10, 12, 17, 10, 7, 6, 12]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,MON,06,10,"[5, 8, 11, 11, 8, 5, 3, 6]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,MON,06,20,"[9, 7, 11, 7, 7, 7, 7, 8]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,MON,06,30,"[12, 9, 6, 9, 4, 5, 5, 6]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,MON,06,40,"[14, 9, 12, 10, 8, 7, 9, 12]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,MON,06,50,"[14, 16, 22, 14, 21, 18, 13, 9]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,MON,06,20,"[5, 5, 7, 4, 4, 5, 5, 5]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,MON,06,30,"[17, 13, 8, 13, 6, 7, 8, 9]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,MON,06,40,"[14, 9, 12, 10, 8, 7, 9, 12]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,MON,06,50,"[10, 12, 17, 11, 16, 14, 10, 7]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,FRI,07,00,"[26, 24, 30, 19, 21, 23, 32, 42]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,FRI,07,10,"[31, 33, 29, 28, 27, 30, 33, 37]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,FRI,07,20,"[34, 38, 32, 28, 32, 32, 39, 52]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,FRI,07,30,"[49, 50, 71, 51, 71, 57, 52, 80]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,FRI,07,40,"[63, 60, 75, 42, 56, 63, 61, 69]"
2,6호선,공덕역,626,20220929,20221228,610,응암역,647,봉화산역,625,대흥역,1,0,FRI,07,50,"[55, 63, 67, 47, 47, 55, 59, 78]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,FRI,07,00,"[25, 23, 29, 18, 20, 22, 31, 40]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,FRI,07,10,"[37, 41, 36, 34, 33, 36, 41, 46]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,FRI,07,20,"[41, 45, 39, 34, 38, 39, 46, 62]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,FRI,07,30,"[41, 42, 59, 42, 59, 47, 43, 67]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,FRI,07,40,"[53, 51, 64, 35, 48, 53, 52, 59]"
3,6호선,공덕역,626,20220929,20221228,610,응암역,648,신내역,625,대흥역,1,0,FRI,07,50,"[51, 59, 63, 44, 44, 52, 55, 73]"
5,6호선,공덕역,626,20220929,20221228,616,새절역,647,봉화산역,625,대흥역,1,0,FRI,07,30,"[21, 22, 31, 22, 31, 25, 22, 35]"
5,6호선,공덕역,626,20220929,20221228,616,새절역,647,봉화산역,625,대흥역,1,0,FRI,07,40,"[54, 52, 65, 36, 49, 54, 53, 60]"
5,6호선,공덕역,626,20220929,20221228,616,새절역,647,봉화산역,625,대흥역,1,0,FRI,07,50,"[49, 57, 61, 43, 42, 50, 53, 70]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,FRI,07,00,"[12, 15, 23, 11, 13, 10, 15, 13]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,FRI,07,10,"[18, 13, 18, 15, 30, 23, 24, 19]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,FRI,07,20,"[24, 20, 21, 21, 24, 21, 16, 20]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,FRI,07,30,"[28, 23, 35, 24, 30, 28, 23, 25]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,FRI,07,40,"[29, 29, 35, 31, 31, 29, 27, 21]"
10,6호선,공덕역,626,20220929,20221228,647,봉화산역,610,응암역,627,효창공원앞역,0,0,FRI,07,50,"[31, 36, 43, 42, 37, 35, 25, 30]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,FRI,07,00,"[12, 15, 23, 11, 13, 10, 15, 13]"
12,6호선,공덕역,626,20220929,20221228,648,신내역,610,응암역,627,효창공원앞역,0,0,FRI,07,10,"[15, 11, 15, 13, 26, 20, 20, 16]"
