,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
11,2호선,봉천역,229,20221001,20221231,219,삼성역,211-R,성수역,228,서울대입구역,1,0,TUE,18,10,"[115, 121, 132, 164, 127, 146, 151, 160, 126, 97]"
11,2호선,봉천역,229,20221001,20221231,219,삼성역,211-R,성수역,228,서울대입구역,1,0,TUE,18,20,"[101, 122, 139, 149, 136, 138, 144, 153, 137, 121]"
11,2호선,봉천역,229,20221001,20221231,219,삼성역,211-R,성수역,228,서울대입구역,1,0,TUE,18,30,"[113, 135, 133, 167, 136, 148, 158, 145, 144, 111]"
11,2호선,봉천역,229,20221001,20221231,219,삼성역,211-R,성수역,228,서울대입구역,1,0,TUE,18,40,"[125, 142, 151, 153, 134, 131, 158, 168, 155, 123]"
11,2호선,봉천역,229,20221001,20221231,219,삼성역,211-R,성수역,228,서울대입구역,1,0,TUE,18,50,"[63, 73, 73, 81, 68, 68, 82, 83, 70, 59]"
15,2호선,봉천역,229,20221001,20221231,234,신도림역,211-R,성수역,230,신림역,0,0,TUE,18,00,"[12, 13, 16, 19, 23, 19, 15, 16, 14, 14]"
15,2호선,봉천역,229,20221001,20221231,234,신도림역,211-R,성수역,230,신림역,0,0,TUE,18,10,"[6, 6, 8, 10, 13, 9, 8, 8, 6, 7]"
4,2호선,봉천역,229,20221001,20221231,211,성수역,211,성수역,228,서울대입구역,1,0,WED,18,30,"[62, 74, 73, 91, 74, 81, 86, 79, 79, 61]"
4,2호선,봉천역,229,20221001,20221231,211,성수역,211,성수역,228,서울대입구역,1,0,WED,18,40,"[131, 149, 158, 160, 141, 138, 166, 176, 162, 129]"
4,2호선,봉천역,229,20221001,20221231,211,성수역,211,성수역,228,서울대입구역,1,0,WED,18,50,"[132, 153, 154, 171, 143, 142, 171, 174, 148, 123]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,WED,18,00,"[38, 43, 52, 63, 74, 61, 50, 51, 46, 44]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,WED,18,10,"[43, 45, 54, 70, 90, 65, 58, 56, 44, 47]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,WED,18,20,"[52, 63, 69, 81, 102, 87, 72, 73, 59, 53]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,WED,18,30,"[72, 81, 97, 101, 133, 105, 93, 91, 81, 76]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,WED,18,40,"[65, 74, 85, 110, 117, 100, 91, 84, 74, 80]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,WED,18,50,"[55, 67, 74, 94, 117, 87, 84, 71, 57, 63]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,WED,18,00,"[97, 123, 114, 156, 115, 136, 144, 142, 113, 100]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,WED,18,10,"[107, 113, 123, 153, 119, 137, 141, 149, 118, 91]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,WED,18,20,"[107, 128, 146, 157, 144, 146, 151, 161, 144, 127]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,WED,18,30,"[126, 151, 148, 187, 151, 165, 176, 162, 160, 124]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,WED,18,40,"[135, 153, 162, 165, 144, 141, 170, 180, 166, 133]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,WED,18,50,"[118, 138, 138, 154, 129, 128, 154, 156, 133, 111]"
15,2호선,봉천역,229,20221001,20221231,234,신도림역,211-R,성수역,230,신림역,0,0,WED,18,00,"[9, 10, 12, 14, 17, 14, 11, 12, 11, 10]"
1,2호선,봉천역,229,20221001,20221231,202,을지로입구역,211-R,성수역,230,신림역,0,0,SAT,06,00,"[38, 32, 39, 39, 49, 38, 41, 37, 32, 45]"
1,2호선,봉천역,229,20221001,20221231,202,을지로입구역,211-R,성수역,230,신림역,0,0,SAT,06,10,"[18, 21, 30, 48, 65, 47, 38, 31, 52, 40]"
1,2호선,봉천역,229,20221001,20221231,202,을지로입구역,211-R,성수역,230,신림역,0,0,SAT,06,20,"[12, 16, 25, 24, 26, 19, 20, 16, 15, 17]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,SAT,06,00,"[22, 19, 23, 23, 29, 23, 24, 22, 19, 27]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,SAT,06,10,"[22, 25, 35, 57, 76, 56, 44, 36, 61, 47]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,SAT,06,20,"[29, 40, 60, 59, 62, 45, 49, 39, 36, 41]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,SAT,06,30,"[21, 34, 36, 33, 47, 35, 31, 30, 34, 29]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,SAT,06,40,"[15, 25, 34, 32, 43, 24, 26, 39, 27, 25]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,SAT,06,50,"[20, 28, 25, 32, 41, 28, 28, 25, 28, 25]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,SAT,06,00,"[9, 22, 19, 19, 24, 22, 25, 20, 23, 5]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,SAT,06,10,"[8, 8, 7, 12, 10, 15, 15, 9, 18, 8]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,SAT,06,20,"[3, 5, 8, 12, 9, 13, 14, 11, 7, 8]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,SAT,06,30,"[6, 9, 11, 9, 12, 15, 19, 11, 12, 7]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,SAT,06,40,"[5, 11, 7, 14, 9, 12, 11, 9, 7, 4]"
6,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,228,서울대입구역,1,0,SAT,06,50,"[3, 8, 8, 11, 10, 9, 13, 10, 11, 7]"
11,2호선,봉천역,229,20221001,20221231,219,삼성역,211-R,성수역,228,서울대입구역,1,0,SAT,06,00,"[10, 25, 21, 21, 27, 24, 28, 22, 26, 6]"
11,2호선,봉천역,229,20221001,20221231,219,삼성역,211-R,성수역,228,서울대입구역,1,0,SAT,06,10,"[8, 8, 7, 12, 10, 15, 15, 9, 18, 8]"
15,2호선,봉천역,229,20221001,20221231,234,신도림역,211-R,성수역,230,신림역,0,0,SAT,06,00,"[20, 17, 21, 21, 27, 21, 22, 20, 17, 24]"
15,2호선,봉천역,229,20221001,20221231,234,신도림역,211-R,성수역,230,신림역,0,0,SAT,06,10,"[9, 11, 15, 25, 33, 24, 19, 16, 27, 20]"
15,2호선,봉천역,229,20221001,20221231,234,신도림역,211-R,성수역,230,신림역,0,0,SAT,06,20,"[15, 20, 30, 29, 31, 22, 24, 20, 18, 21]"
15,2호선,봉천역,229,20221001,20221231,234,신도림역,211-R,성수역,230,신림역,0,0,SAT,06,30,"[15, 24, 25, 23, 33, 25, 22, 21, 24, 20]"
15,2호선,봉천역,229,20221001,20221231,234,신도림역,211-R,성수역,230,신림역,0,0,SAT,06,40,"[6, 10, 13, 12, 16, 9, 10, 15, 10, 10]"
17,2호선,봉천역,229,20221001,20221231,239,홍대입구역,211-R,성수역,230,신림역,0,0,SAT,06,00,"[37, 31, 38, 38, 48, 37, 39, 36, 31, 44]"
17,2호선,봉천역,229,20221001,20221231,239,홍대입구역,211-R,성수역,230,신림역,0,0,SAT,06,10,"[9, 10, 15, 24, 32, 23, 18, 15, 25, 19]"
3,2호선,봉천역,229,20221001,20221231,211,성수역,211,성수역,230,신림역,0,0,SAT,07,40,"[14, 19, 23, 27, 34, 28, 27, 19, 26, 24]"
3,2호선,봉천역,229,20221001,20221231,211,성수역,211,성수역,230,신림역,0,0,SAT,07,50,"[30, 39, 45, 53, 61, 54, 52, 51, 44, 61]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,SAT,07,00,"[12, 20, 24, 28, 29, 30, 29, 30, 27, 30]"
5,2호선,봉천역,229,20221001,20221231,211,성수역,211-R,성수역,230,신림역,0,0,SAT,07,10,"[19, 30, 26, 30, 40, 27, 35, 26, 31, 36]"
